,From,To,Operator,Distance,Duration,Bus Type,Departure,Arrival,has_ac,sleeper_category,is_seater,is_multiaxle,has_video,is_pushback,seat_format,brand
153,Hosur,Chavadi,Kallada Travels,227,0:5:41,SLEEPER CUM SEMI SLEEPER,10:20:00 PM,04:01:00 AM,,Semi-Sleeper,False,False,False,False,,
154,Hosur,Chavadi,Kallada Travels,204,0:5:6,SEMI SLEEPER,09:05:00 PM,02:11:00 AM,,Semi-Sleeper,False,False,False,False,,
155,Hosur,Chavadi,Kallada Travels,204,0:5:6,SEMI SLEEPER CUM SLEEPER,08:10:00 PM,01:16:00 AM,,Semi-Sleeper,False,False,False,False,,
156,Hosur,Thirunallar,Srs Travels (SRS Travels),340,0:8:30,"2+2, Executive AirBus, Non-AC, Video",11:30:00 PM,08:00:00 AM,False,Other,False,False,True,False,2+2,
157,Hosur,Kodakara,Kallada Travels,463,0:11:35,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:15:00 PM,08:50:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
158,Hosur,Parasala,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:10:00 PM,09:19:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
159,Hosur,Batlagundu,Kallada Travels,280,0:7:0,SEMI SLEEPER CUM SLEEPER,08:20:00 PM,03:20:00 AM,,Semi-Sleeper,False,False,False,False,,
160,Hosur,Batlagundu,KPN Travels,290,0:7:15,BERTH SLEEPER A/C : 29,10:45:00 PM,06:00:00 AM,True,Sleeper,False,False,False,False,,
161,Hosur,Tutucorin,KPN Travels,450,0:11:15,BERTH SLEEPER A/C : 29,07:45:00 PM,07:00:00 AM,True,Sleeper,False,False,False,False,,
162,Hosur,Tutucorin,Srs Travels (SRS Travels),340,0:8:30,"2+1, Sleeper, Non-AC, Non-Video",10:00:00 PM,06:30:00 AM,False,Sleeper,False,False,True,False,2+1,
163,Hosur,Tutucorin,SRM Transports India Private Limited,356,0:8:54,Sleeper,09:30:00 PM,06:24:00 AM,,Sleeper,False,False,False,False,,
164,Hosur,Tutucorin,KPN Travels,450,0:11:15,2+1: 31 S.S NON A/C,07:15:00 PM,06:30:00 AM,False,Other,False,False,False,False,2+1,
165,Hosur,Tutucorin,KPN Travels,430,0:10:45,2+2 VOLVO A/C(MULTI AXLE) : 44,08:15:00 PM,07:00:00 AM,True,Other,False,True,False,False,2+2,volvo
166,Hosur,Nedugandam,Royal Travels,301,0:7:32,RoyalSemiSleeper,08:45:00 PM,04:17:00 AM,,Semi-Sleeper,False,False,False,False,,
167,Hosur,Tenkasi,KPN Travels,460,0:11:30,BERTH SLEEPER NON A/C :29,08:00:00 PM,07:30:00 AM,False,Sleeper,False,False,False,False,,
168,Hosur,Tenkasi,Srs Travels (SRS Travels),310,0:7:45,"2+1, Sleeper, Non-AC, Non-Video",10:15:00 PM,06:00:00 AM,False,Sleeper,False,False,True,False,2+1,
169,Hosur,Erode,Srs Travels (SRS Travels),200,0:5:0,"2+1, Sleeper, Non-AC, Non-Video",11:45:00 PM,04:45:00 AM,False,Sleeper,False,False,True,False,2+1,
170,Hosur,Erode,Sachin Travels,200,0:5:0,"2+1, Semi Sleeper, Non-AC, Video",12:00:00 AM,05:00:00 AM,False,Semi-Sleeper,False,False,True,False,2+1,
171,Hosur,Erode,KPN Travels,190,0:4:45,2+2 VOLVO A/C(MULTI AXLE) : 44,04:00:00 PM,08:45:00 PM,True,Other,False,True,False,False,2+2,volvo
172,Hosur,Erode,KPN Travels,160,0:4:0,2+2 VOLVO A/C(MULTI AXLE) : 44,09:00:00 AM,01:00:00 PM,True,Other,False,True,False,False,2+2,volvo
173,Hosur,Erode,Kallada Travels,185,0:4:38,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:45:00 AM,02:23:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
174,Hosur,Erode,Kallada Travels,199,0:4:59,Multiaxle B9R VOLVO A/C SEMI SLEEPER,02:45:00 PM,07:44:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
175,Hosur,Trichy,KPN Travels,310,0:7:45,2+2 S.S NON A/C : 31,09:15:00 PM,05:00:00 AM,False,Other,False,False,False,False,2+2,
176,Hosur,Trichy,KPN Travels,270,0:6:45,2+2 S.S NON A/C : 31,09:45:00 PM,04:30:00 AM,False,Other,False,False,False,False,2+2,
177,Hosur,Trichy,KPN Travels,270,0:6:45,2+2 VOLVO A/C(MULTI AXLE) : 44,02:15:00 PM,09:00:00 PM,True,Other,False,True,False,False,2+2,volvo
178,Hosur,Karur,Royal Travels,213,0:5:20,RoyalTravels(2+2),11:45:00 PM,05:05:00 AM,,Other,False,False,False,False,2+2,
179,Hosur,Karur,Royal Travels,213,0:5:20,RoyalSemisleeper,10:30:00 PM,03:50:00 AM,,Semi-Sleeper,False,False,False,False,,
180,Hosur,Karur,Kallada Travels,266,0:6:39,SEMI SLEEPER CUM SLEEPER,08:20:00 PM,02:59:00 AM,,Semi-Sleeper,False,False,False,False,,
181,Hosur,Karur,KPN Travels,170,0:4:15,2+2 VOLVO A/C(MULTI AXLE) : 44,10:45:00 AM,03:00:00 PM,True,Other,False,True,False,False,2+2,volvo
182,Hosur,Karur,Srs Travels (SRS Travels),260,0:6:30,"2+1, Sleeper, Non-AC, Non-Video",11:30:00 PM,06:00:00 AM,False,Sleeper,False,False,True,False,2+1,
183,Hosur,Karur,Srs Travels (SRS Travels),210,0:5:15,"2+1, Sleeper, Non-AC, Non-Video",07:45:00 PM,01:00:00 AM,False,Sleeper,False,False,True,False,2+1,
184,Hosur,Karur,Srs Travels (SRS Travels),160,0:4:0,"2+2, Semi Sleeper, Non-AC, Video",11:00:00 PM,03:00:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,
185,Hosur,Karur,KPN Travels,190,0:4:45,2+2 A/C MULTI AXLE : 44,01:45:00 PM,06:30:00 PM,True,Other,False,True,False,False,2+2,
186,Hosur,Karur,Royal Travels,213,0:5:20,RoyalSemiSleeper,08:45:00 PM,02:05:00 AM,,Semi-Sleeper,False,False,False,False,,
187,Hosur,Kalady,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:15:00 PM,09:24:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
188,Hosur,Kalady,Kallada Travels,301,0:7:32,SEMI SLEEPER CUM SLEEPER,07:50:00 PM,03:22:00 AM,,Semi-Sleeper,False,False,False,False,,
189,Hosur,Kalady,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,07:30:00 PM,07:39:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
190,Hosur,Kalady,Kallada Travels,278,0:6:57,SEMI SLEEPER CUM SLEEPER,06:55:00 PM,01:52:00 AM,,Semi-Sleeper,False,False,False,False,,
191,Hosur,Goa,Seabird Tourists,580,0:14:30,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",08:00:00 PM,10:30:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,volvo
192,Hosur,Vellore,Shama sardar Travels,140,0:3:30,Volvo A/C Semi Sleeper Multi axle (2+2),05:30:00 PM,09:00:00 PM,True,Semi-Sleeper,False,True,False,False,2+2,volvo
193,Hosur,Sirikali,Srs Travels (SRS Travels),303,0:7:35,"2+1, Sleeper, Non-AC, Non-Video",11:55:00 PM,07:30:00 AM,False,Sleeper,False,False,True,False,2+1,
194,Hosur,Sirikali,Srs Travels (SRS Travels),360,0:9:0,"2+2, Executive AirBus, Non-AC, Video",11:30:00 PM,08:30:00 AM,False,Other,False,False,True,False,2+2,
195,Hosur,Salem,Sachin Travels,140,0:3:30,"2+1, Semi Sleeper, Non-AC, Video",12:00:00 AM,03:30:00 AM,False,Semi-Sleeper,False,False,True,False,2+1,
196,Hosur,Salem,Kallada Travels,162,0:4:3,Multiaxle B9R VOLVO A/C SEMI SLEEPER,02:45:00 PM,06:48:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
197,Hosur,Salem,Kallada Travels,162,0:4:3,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:45:00 AM,01:48:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
198,Hosur,Salem,Srs Travels (SRS Travels),113,0:2:50,"2+1, Sleeper, Non-AC, Non-Video",11:55:00 PM,02:45:00 AM,False,Sleeper,False,False,True,False,2+1,
199,Hosur,Salem,KPN Travels,185,0:4:38,2+2 VOLVO A/C(MULTI AXLE) : 44,09:00:00 AM,12:00:00 AM,True,Other,False,True,False,False,2+2,volvo
200,Hosur,Salem,KPN Travels,150,0:3:45,2+2 VOLVO A/C(MULTI AXLE) : 44,04:00:00 PM,07:45:00 PM,True,Other,False,True,False,False,2+2,volvo
201,Hosur,Salem,Srs Travels (SRS Travels),110,0:2:45,"2+1, Sleeper, Non-AC, Non-Video",07:45:00 PM,10:30:00 PM,False,Sleeper,False,False,True,False,2+1,
202,Hosur,Salem,Srs Travels (SRS Travels),140,0:3:30,"2+1, Sleeper, Non-AC, Non-Video",11:30:00 PM,03:00:00 AM,False,Sleeper,False,False,True,False,2+1,
203,Hosur,Salem,Srs Travels (SRS Travels),100,0:2:30,"2+2, Semi Sleeper, Non-AC, Video",11:00:00 PM,01:30:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,
204,Hosur,Salem,Srs Travels (SRS Travels),190,0:4:45,"2+1, Sleeper, Non-AC, Non-Video",10:45:00 PM,03:30:00 AM,False,Sleeper,False,False,True,False,2+1,
205,Hosur,Salem,KPN Travels,140,0:3:30,2+2 VOLVO A/C(MULTI AXLE) : 44,07:30:00 AM,11:00:00 AM,True,Other,False,True,False,False,2+2,volvo
206,Hosur,Palladam,Srs Travels (SRS Travels),230,0:5:45,"2+1, Sleeper, Non-AC, Non-Video",11:45:00 PM,05:30:00 AM,False,Sleeper,False,False,True,False,2+1,
207,Hosur,Kanyakumari,Srs Travels (SRS Travels),527,0:13:10,"2+1, Sleeper, Non-AC, Non-Video",07:45:00 PM,08:55:00 AM,False,Sleeper,False,False,True,False,2+1,
208,Hosur,Kanyakumari,Royal Travels,343,0:8:35,Royal,07:00:00 PM,03:35:00 AM,,Other,False,False,False,False,,
209,Hosur,Kanyakumari,KPN Travels,540,0:13:30,2+1: 31 S.S NON A/C,07:00:00 PM,08:30:00 AM,False,Other,False,False,False,False,2+1,
210,Hosur,Rajapalayam,Royal Travels,241,0:6:2,RoyalSemisleeper,10:30:00 PM,04:32:00 AM,,Semi-Sleeper,False,False,False,False,,
211,Hosur,Rajapalayam,Srs Travels (SRS Travels),350,0:8:45,"2+1, Sleeper, Non-AC, Non-Video",10:15:00 PM,07:00:00 AM,False,Sleeper,False,False,True,False,2+1,
212,Hosur,T.Kallupatti,Srs Travels (SRS Travels),330,0:8:15,"2+1, Sleeper, Non-AC, Non-Video",10:15:00 PM,06:30:00 AM,False,Sleeper,False,False,True,False,2+1,
213,Hosur,Kayalpatnam,Srs Travels (SRS Travels),373,0:9:20,"2+1, Sleeper, Non-AC, Non-Video",10:00:00 PM,07:20:00 AM,False,Sleeper,False,False,True,False,2+1,
214,Hosur,Angamaly,Kallada Travels,319,0:7:59,SLEEPER CUM SEMI SLEEPER,07:45:00 PM,03:44:00 AM,,Semi-Sleeper,False,False,False,False,,
215,Hosur,Angamaly,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:00:00 PM,10:09:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
216,Hosur,Angamaly,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,11:09:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
217,Hosur,Angamaly,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,07:15:00 PM,07:24:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
218,Hosur,Angamaly,Kallada Travels,301,0:7:32,SEMI SLEEPER,09:05:00 PM,04:37:00 AM,,Semi-Sleeper,False,False,False,False,,
219,Hosur,Angamaly,Kallada Travels,301,0:7:32,SEMI SLEEPER CUM SLEEPER,07:50:00 PM,03:22:00 AM,,Semi-Sleeper,False,False,False,False,,
220,Hosur,Angamaly,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,07:30:00 PM,07:39:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
221,Hosur,Angamaly,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:15:00 PM,09:24:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
222,Hosur,Angamaly,Kallada Travels,278,0:6:57,SEMI SLEEPER CUM SLEEPER,06:55:00 PM,01:52:00 AM,,Semi-Sleeper,False,False,False,False,,
223,Hosur,Angamaly,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:45:00 AM,09:54:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
224,Hosur,Angamaly,Bharathi Travels,320,0:8:0,"2+2, Mercedes Benz Multi Axle/Semi-Sleeper, AC, Video",09:45:00 PM,05:45:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,mercedes
225,Hosur,Angamaly,Srs Travels (SRS Travels),370,0:9:15,"2+2, Semi Sleeper, Non-AC, Video",06:45:00 PM,04:00:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,
226,Hosur,Angamaly,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,02:45:00 PM,02:54:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
227,Hosur,Angamaly,Kallada Travels,301,0:7:32,SEMI SLEEPER,06:00:00 PM,01:32:00 AM,,Semi-Sleeper,False,False,False,False,,
228,Hosur,Kovilpati,KPN Travels,370,0:9:15,BERTH SLEEPER NON A/C :29,08:00:00 PM,05:15:00 AM,False,Sleeper,False,False,False,False,,
229,Hosur,Kovilpati,Srs Travels (SRS Travels),340,0:8:30,"2+1, Sleeper, AC, Non-Video",08:30:00 PM,05:00:00 AM,True,Sleeper,False,False,True,False,2+1,
230,Hosur,Kovilpati,KPN Travels,400,0:10:0,BERTH SLEEPER A/C : 29,07:45:00 PM,05:45:00 AM,True,Sleeper,False,False,False,False,,
231,Hosur,Kovilpati,Srs Travels (SRS Travels),410,0:10:15,"2+1, Sleeper, Non-AC, Non-Video",07:45:00 PM,06:00:00 AM,False,Sleeper,False,False,True,False,2+1,
232,Hosur,Kovilpati,Kallada Travels,394,0:9:51,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:10:00 PM,07:01:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
233,Hosur,Karwar,Seabird Tourists,480,0:12:0,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",08:00:00 PM,08:00:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,volvo
234,Hosur,Thalayolaparambu,Kallada Travels,310,0:7:45,SEMI SLEEPER,09:05:00 PM,04:50:00 AM,,Semi-Sleeper,False,False,False,False,,
235,Hosur,Kumily,Srs Travels (SRS Travels),390,0:9:45,"2+1, Sleeper, Non-AC, Non-Video",08:45:00 PM,06:30:00 AM,False,Sleeper,False,False,True,False,2+1,
236,Hosur,Kumily,Kallada Travels,417,0:10:26,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:45:00 PM,08:11:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
237,Hosur,Kumily,Kallada Travels,315,0:7:53,SEMI SLEEPER CUM SLEEPER,08:20:00 PM,04:13:00 AM,,Semi-Sleeper,False,False,False,False,,
238,Hosur,Thiruvalla,Kallada Travels,324,0:8:6,SEMI SLEEPER CUM SLEEPER,07:50:00 PM,03:56:00 AM,,Semi-Sleeper,False,False,False,False,,
239,Hosur,Thiruvalla,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:15:00 PM,09:24:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
240,Hosur,Thiruvalla,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,07:30:00 PM,07:39:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
241,Hosur,Thiruvalla,Srs Travels (SRS Travels),450,0:11:15,"2+2, Semi Sleeper, Non-AC, Video",06:45:00 PM,06:00:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,
242,Hosur,Ernakulam,Kallada Travels,301,0:7:32,SEMI SLEEPER,06:00:00 PM,01:32:00 AM,,Semi-Sleeper,False,False,False,False,,
243,Hosur,Ernakulam,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:00:00 PM,10:09:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
244,Hosur,Ernakulam,Kallada Travels,319,0:7:59,SLEEPER CUM SEMI SLEEPER,07:45:00 PM,03:44:00 AM,,Semi-Sleeper,False,False,False,False,,
245,Hosur,Ernakulam,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,07:15:00 PM,07:24:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
246,Hosur,Ernakulam,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,11:09:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
247,Hosur,Ernakulam,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,02:45:00 PM,02:54:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
248,Hosur,Ernakulam,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:45:00 AM,09:54:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
249,Hosur,Ernakulam,Kings Travels,460,0:11:30,"2+2, Seater",11:30:00 PM,11:00:00 AM,,Other,True,False,False,False,2+2,
250,Hosur,Ernakulam,KPN Travels,420,0:10:30,BERTH SLEEPER A/C : 29,09:30:00 PM,08:00:00 AM,True,Sleeper,False,False,False,False,,
251,Hosur,Ernakulam,Bharathi Travels,330,0:8:15,"2+2, Mercedes Benz Multi Axle/Semi-Sleeper, AC, Video",09:45:00 PM,06:00:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,mercedes
252,Hosur,Ernakulam,Kallada Travels,301,0:7:32,SEMI SLEEPER,09:05:00 PM,04:37:00 AM,,Semi-Sleeper,False,False,False,False,,
253,Hosur,Changanassery,Srs Travels (SRS Travels),440,0:11:0,"2+2, Semi Sleeper, Non-AC, Video",06:45:00 PM,05:45:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,
254,Hosur,Changanassery,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:15:00 PM,09:24:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
255,Hosur,Changanassery,Kallada Travels,324,0:8:6,SEMI SLEEPER CUM SLEEPER,07:50:00 PM,03:56:00 AM,,Semi-Sleeper,False,False,False,False,,
256,Hosur,Changanassery,Bharathi Travels,371,0:9:16,"2+2, Mercedes Benz Multi Axle/Semi-Sleeper, AC, Video",09:45:00 PM,07:01:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,mercedes
257,Hosur,Changanassery,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,07:30:00 PM,07:39:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
258,Hosur,Muvattupuzha,Srs Travels (SRS Travels),400,0:10:0,"2+2, Semi Sleeper, Non-AC, Video",06:45:00 PM,04:45:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,
259,Hosur,Uthamapalayam,Royal Travels,264,0:6:36,RoyalSemiSleeper,08:45:00 PM,03:21:00 AM,,Semi-Sleeper,False,False,False,False,,
260,Hosur,Uthamapalayam,Srs Travels (SRS Travels),350,0:8:45,"2+1, Sleeper, Non-AC, Non-Video",08:45:00 PM,05:30:00 AM,False,Sleeper,False,False,True,False,2+1,
261,Hosur,Kavalkinar,Kallada Travels,477,0:11:56,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:10:00 PM,09:06:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
262,Hosur,Chidhambaram,Srs Travels (SRS Travels),283,0:7:5,"2+1, Sleeper, Non-AC, Non-Video",11:55:00 PM,07:00:00 AM,False,Sleeper,False,False,True,False,2+1,
263,Hosur,Chidhambaram,KPN Travels,310,0:7:45,2+2 : NON A/C S.S 31,10:15:00 PM,06:00:00 AM,False,Other,False,False,False,False,2+2,
264,Hosur,Chidhambaram,Srs Travels (SRS Travels),300,0:7:30,"2+2, Executive AirBus, Non-AC, Video",11:30:00 PM,07:00:00 AM,False,Other,False,False,True,False,2+2,
265,Hosur,Srivilliputtur,Royal Travels,241,0:6:2,RoyalSemisleeper,10:30:00 PM,04:32:00 AM,,Semi-Sleeper,False,False,False,False,,
266,Hosur,Srivilliputtur,Srs Travels (SRS Travels),330,0:8:15,"2+1, Sleeper, Non-AC, Non-Video",10:15:00 PM,06:30:00 AM,False,Sleeper,False,False,True,False,2+1,
267,Hosur,Tiruchendur,Srs Travels (SRS Travels),380,0:9:30,"2+1, Sleeper, Non-AC, Non-Video",10:00:00 PM,07:30:00 AM,False,Sleeper,False,False,True,False,2+1,
268,Hosur,Thiruchendur,KPN Travels,460,0:11:30,2+2 VOLVO A/C(MULTI AXLE) : 44,08:15:00 PM,07:45:00 AM,True,Other,False,True,False,False,2+2,volvo
269,Hosur,Thiruchendur,KPN Travels,510,0:12:45,2+1: 31 S.S NON A/C,07:15:00 PM,08:00:00 AM,False,Other,False,False,False,False,2+1,
270,Hosur,Thiruchendur,SRM Transports India Private Limited,380,0:9:30,Sleeper,09:30:00 PM,07:00:00 AM,,Sleeper,False,False,False,False,,
271,Hosur,Avinashi,Kallada Travels,218,0:5:27,Multiaxle B9R VOLVO A/C SEMI SLEEPER,02:45:00 PM,08:12:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
272,Hosur,Avinashi,Kallada Travels,185,0:4:38,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:45:00 AM,02:23:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo
273,Hosur,Thirunelveli,Srs Travels (SRS Travels),330,0:8:15,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",09:15:00 PM,05:30:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,volvo
274,Hosur,Thirunelveli,Royal Travels,324,0:8:6,Royal,07:00:00 PM,03:06:00 AM,,Other,False,False,False,False,,
275,Hosur,Thirunelveli,Srs Travels (SRS Travels),450,0:11:15,"2+1, Sleeper, Non-AC, Non-Video",07:45:00 PM,07:00:00 AM,False,Sleeper,False,False,True,False,2+1,
276,Hosur,Thirunelveli,Srs Travels (SRS Travels),330,0:8:15,"2+1, Sleeper, AC, Non-Video",07:30:00 PM,03:45:00 AM,True,Sleeper,False,False,True,False,2+1,
277,Hosur,Thirunelveli,Srs Travels (SRS Travels),380,0:9:30,"2+1, Sleeper, AC, Non-Video",08:30:00 PM,06:00:00 AM,True,Sleeper,False,False,True,False,2+1,
278,Hosur,Marthandam,KPN Travels,440,0:11:0,2+2 VOLVO A/C(MULTI AXLE) : 44,09:00:00 PM,08:00:00 AM,True,Other,False,True,False,False,2+2,volvo
279,Hosur,Marthandam,Srs Travels (SRS Travels),370,0:9:15,"2+1, Sleeper, AC, Non-Video",07:30:00 PM,04:45:00 AM,True,Sleeper,False,False,True,False,2+1,
280,Hosur,Marthandam,Srs Travels (SRS Travels),370,0:9:15,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",09:15:00 PM,06:30:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,volvo
281,Hosur,Marthandam,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:10:00 PM,09:19:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
282,Hosur,Marthandam,KPN Travels,460,0:11:30,2+1: 31 S.S NON A/C,05:00:00 PM,04:30:00 AM,False,Other,False,False,False,False,2+1,
283,Hosur,Marthandam,KPN Travels,570,0:14:15,2+2 : 33 S.S NON A/C,05:15:00 PM,07:30:00 AM,False,Other,False,False,False,False,2+2,
284,Hosur,Marthandam,KPN Travels,460,0:11:30,2+2 VOLVO A/C(MULTI AXLE) : 44,10:00:00 PM,09:30:00 AM,True,Other,False,True,False,False,2+2,volvo
285,Hosur,Marthandam,KPN Travels,470,0:11:45,2+2 VOLVO A/C(MULTI AXLE) : 44,08:15:00 PM,08:00:00 AM,True,Other,False,True,False,False,2+2,volvo
286,Hosur,Marthandam,KPN Travels,470,0:11:45,BERTH SLEEPER A/C : 29,07:45:00 PM,07:30:00 AM,True,Sleeper,False,False,False,False,,
287,Hosur,Trichur,Kallada Travels,463,0:11:35,Multiaxle B9R VOLVO A/C SEMI SLEEPER,09:15:00 PM,08:50:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
288,Hosur,Trichur,Kallada Travels,463,0:11:35,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:15:00 PM,10:50:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
289,Hosur,Kuruvilangadu,Kallada Travels,315,0:7:53,SEMI SLEEPER CUM SLEEPER,07:50:00 PM,03:43:00 AM,,Semi-Sleeper,False,False,False,False,,
290,Hosur,Kuruvilangadu,Kallada Travels,486,0:12:9,Multiaxle B9R VOLVO A/C SEMI SLEEPER,07:30:00 PM,07:39:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
291,Hosur,Kuruvilangadu,Srs Travels (SRS Travels),423,0:10:35,"2+2, Semi Sleeper, Non-AC, Video",06:45:00 PM,05:20:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,
292,Hosur,Pondicherry,KPN Travels,250,0:6:15,BERTH SLEEPER A/C : 29,11:45:00 PM,06:00:00 AM,True,Sleeper,False,False,False,False,,
293,Hosur,Pondicherry,KPN Travels,230,0:5:45,2+2 : NON A/C S.S 31,10:15:00 PM,04:00:00 AM,False,Other,False,False,False,False,2+2,
294,Hosur,Pondicherry,Srs Travels (SRS Travels),240,0:6:0,"2+2, Executive AirBus, Non-AC, Video",11:30:00 PM,05:30:00 AM,False,Other,False,False,True,False,2+2,
295,Hosur,Pondicherry,Srs Travels (SRS Travels),223,0:5:35,"2+1, Sleeper, Non-AC, Non-Video",11:55:00 PM,05:30:00 AM,False,Sleeper,False,False,True,False,2+1,
296,Hosur,Vadakkanchery,Kallada Travels,463,0:11:35,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:15:00 PM,10:50:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
297,Hosur,Vadakkanchery,Kallada Travels,463,0:11:35,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:00:00 PM,09:35:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
298,Hosur,Vadakkanchery,Kallada Travels,287,0:7:11,SEMI SLEEPER,09:40:00 PM,04:51:00 AM,,Semi-Sleeper,False,False,False,False,,
299,Hosur,Vadakkanchery,Kallada Travels,319,0:7:59,SLEEPER CUM SEMI SLEEPER,10:20:00 PM,06:19:00 AM,,Semi-Sleeper,False,False,False,False,,
300,Hosur,Vadakkanchery,Kallada Travels,287,0:7:11,SEMI SLEEPER,09:05:00 PM,04:16:00 AM,,Semi-Sleeper,False,False,False,False,,
301,Hosur,Vadakkanchery,Kallada Travels,463,0:11:35,Multiaxle B9R VOLVO A/C SEMI SLEEPER,11:00:00 PM,10:35:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo
