,From,To,Operator,Distance,Departure,Arrival,Has A/C?,Sleeper Category,Is Seater?,Is Multi-Axle?,Has Video?,Pushback Seats,Seat Format,Bus Brand,Duration
7570,Palakkad,Thiruvananthapuram,Kallada Travels,342,10:55:00 PM,07:28:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 08:33:00
7571,Palakkad,Sriperumbathur,Sona  A/c(chennai Express) (Sona Travels),527,11:30:00 PM,05:00:00 AM,True,Other,False,False,True,False,2+2,isuzu,0 days 05:30:00
7572,Palakkad,Ernakulam,Kallada Travels,145,08:00:00 AM,11:38:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 03:38:00
7573,Palakkad,Ernakulam,Kallada Travels,145,04:45:00 PM,08:23:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 03:38:00
7574,Palakkad,Ernakulam,Kallada Travels,145,10:55:00 PM,02:33:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 03:38:00
7575,Palakkad,Sirkazhi,Universal Travels,413,08:30:00 PM,06:50:00 AM,,Other,False,True,False,False,,volvo,0 days 10:20:00
7576,Palakkad,Hyderabad,KPN Travels,977,05:00:00 PM,08:00:00 AM,True,Other,False,True,False,False,2+2,volvo,0 days 15:00:00
7577,Palakkad,Hyderabad,Kallada Travels,977,04:15:00 PM,04:41:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,1 days 00:26:00
7578,Palakkad,Chidhambaram,Universal Travels,394,08:30:00 PM,06:21:00 AM,,Other,False,True,False,False,,volvo,0 days 09:51:00
7579,Palakkad,Trivandrum,Kallada Travels,342,10:55:00 PM,07:28:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 08:33:00
7580,Palakkad,Tanjore,Universal Travels,322,08:30:00 PM,04:33:00 AM,,Other,False,True,False,False,,volvo,0 days 08:03:00
7581,Palakkad,Kayamkulam,Kallada Travels,236,10:55:00 PM,04:49:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 05:54:00
7582,Palakkad,Virudhachalam,Universal Travels,349,09:00:00 PM,05:44:00 AM,,Sleeper,True,False,False,False,,,0 days 08:44:00
7583,Palakkad,Trichy,Universal Travels,267,08:30:00 PM,03:11:00 AM,,Other,False,True,False,False,,volvo,0 days 06:41:00
7584,Palakkad,Velankanni,Universal Travels,414,08:30:00 PM,06:51:00 AM,,Other,False,True,False,False,,volvo,0 days 10:21:00
7585,Palakkad,Allappuzha,Kallada Travels,190,10:55:00 PM,03:40:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 04:45:00
7586,Palakkad,Kollam,Kallada Travels,279,10:55:00 PM,05:54:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 06:59:00
7587,Palakkad,Cochin,Kallada Travels,145,10:55:00 PM,02:33:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 03:38:00
7588,Palakkad,Cochin,Kallada Travels,145,04:45:00 PM,08:23:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 03:38:00
7589,Palakkad,Kurnool,Kallada Travels,764,04:15:00 PM,11:21:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 19:06:00
7590,Palakkad,Kanchipuram,Sona  A/c(chennai Express) (Sona Travels),496,11:30:00 PM,06:15:00 AM,True,Other,False,False,True,False,2+2,isuzu,0 days 06:45:00
7591,Palakkad,Cuddlore,Universal Travels,407,09:00:00 PM,07:11:00 AM,,Sleeper,True,False,False,False,,,0 days 10:11:00
7592,Palakkad,Cuddlore,Universal Travels,407,08:30:00 PM,06:41:00 AM,,Other,False,True,False,False,,volvo,0 days 10:11:00
7593,Palakkad,Pondicherry,Universal Travels,421,08:30:00 PM,07:02:00 AM,,Other,False,True,False,False,,volvo,0 days 10:32:00
7594,Palakkad,Pondicherry,Kallada Travels,421,08:45:00 PM,07:17:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:32:00
7595,Palakkad,Pondicherry,Universal Travels,421,09:00:00 PM,07:32:00 AM,,Sleeper,True,False,False,False,,,0 days 10:32:00
7596,Palakkad,Tindivanam,Kallada Travels,424,09:00:00 PM,07:36:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:36:00
7597,Palakkad,Tindivanam,Kallada Travels,424,11:45:00 PM,10:21:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:36:00
7598,Palakkad,Nagoor,Universal Travels,276,08:30:00 PM,03:24:00 AM,,Other,False,True,False,False,,volvo,0 days 06:54:00
7599,Palakkad,Dharmapuri,Kallada Travels,272,01:00:00 PM,07:48:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 06:48:00
7600,Palakkad,Dharmapuri,Kallada Travels,272,10:00:00 PM,04:48:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 06:48:00
7601,Palakkad,Dharmapuri,Kallada Travels,272,11:55:00 PM,06:43:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 06:48:00
7602,Palakkad,Dharmapuri,Kallada Travels,272,09:30:00 PM,04:18:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 06:48:00
7603,Palakkad,Dharmapuri,Kallada Travels,272,11:20:00 PM,06:08:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 06:48:00
7604,Palakkad,Dharmapuri,Kallada Travels,272,11:59:00 PM,06:47:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 06:48:00
7605,Palakkad,Dharmapuri,Kallada Travels,272,11:10:00 PM,05:58:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 06:48:00
7606,Palakkad,Dharmapuri,Kallada Travels,272,04:15:00 PM,11:03:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 06:48:00
7607,Palakkad,Dharmapuri,Kallada Travels,272,10:15:00 PM,05:03:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 06:48:00
7608,Palakkad,Erode,Kallada Travels,145,01:00:00 PM,04:38:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 03:38:00
7609,Palakkad,Neyveli,Universal Travels,240,09:00:00 PM,03:00:00 AM,,Sleeper,True,False,False,False,,,0 days 06:00:00
7610,Palakkad,Thiruvarur,Universal Travels,382,08:30:00 PM,06:03:00 AM,,Other,False,True,False,False,,volvo,0 days 09:33:00
7611,Palakkad,Vellore,Sona  A/c(chennai Express) (Sona Travels),425,11:30:00 PM,06:30:00 AM,True,Other,False,False,True,False,2+2,isuzu,0 days 07:00:00
7612,Palakkad,Bangalore,Sona*vijiyathra Volvo Multiaxle (Sona Travels),409,11:55:00 PM,07:30:00 AM,True,Semi-Sleeper,False,True,False,False,2+2,volvo,0 days 07:35:00
7613,Palakkad,Bangalore,Kallada Travels,409,04:15:00 AM,02:29:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:14:00
7614,Palakkad,Bangalore,Grey- Hound( Modern) (Modern Travels),409,08:00:00 PM,07:29:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,,0 days 11:29:00
7615,Palakkad,Bangalore,Shama Multyaxle (sona Travels)onal) (Sona Travels),409,11:30:00 PM,06:00:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,volvo,0 days 06:30:00
7616,Palakkad,Bangalore,Sharma Transport (Atlas Travels),409,10:45:00 PM,06:30:00 AM,True,Semi-Sleeper,False,False,True,False,2+2,volvo,0 days 07:45:00
7617,Palakkad,Bangalore,Kallada Travels,409,11:10:00 PM,09:24:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:14:00
7618,Palakkad,Bangalore,Kallada Travels,409,09:30:00 PM,07:44:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 10:14:00
7619,Palakkad,Bangalore,Kallada Travels,409,11:55:00 PM,10:09:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 10:14:00
7620,Palakkad,Bangalore,Modern Travels,409,10:00:00 PM,06:00:00 AM,False,Other,False,False,True,False,2+2,,0 days 08:00:00
7621,Palakkad,Bangalore,Kallada Travels,409,11:00:00 PM,09:14:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 10:14:00
7622,Palakkad,Bangalore,Kallada Travels,409,11:15:00 PM,09:29:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:14:00
7623,Palakkad,Bangalore,Sonaisuzu A/c(bangalore Express) (Sona Travels),409,11:30:00 PM,06:15:00 AM,True,Other,False,False,False,False,2+2,isuzu,0 days 06:45:00
7624,Palakkad,Bangalore,Modern-kallada Multi Axle(volvo) (Modern Travels),409,06:30:00 PM,06:30:00 AM,True,Semi-Sleeper,False,True,False,False,2+2,volvo,0 days 12:00:00
7625,Palakkad,Bangalore,Sharma Gold Class(modern) (Modern Travels),409,10:30:00 PM,06:30:00 AM,False,Other,False,False,True,False,2+2,,0 days 08:00:00
7626,Palakkad,Bangalore,Kallada Travels,409,01:00:00 PM,11:14:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:14:00
7627,Palakkad,Bangalore,Viji-modern (Modern Travels),409,11:20:00 PM,06:30:00 AM,True,Semi-Sleeper,False,True,False,False,2+2,volvo,0 days 07:10:00
7628,Palakkad,Bangalore,Kallada Travels,409,11:59:00 PM,10:13:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:14:00
7629,Palakkad,Bangalore,Kallada Travels,409,10:00:00 PM,08:14:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 10:14:00
7630,Palakkad,Bangalore,Bharathi Mercedez Multi(sonatravels) (Sona Travels),409,11:45:00 PM,07:00:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,mercedes,0 days 07:15:00
7631,Palakkad,Bangalore,Bharathi Travels,409,11:30:00 PM,06:15:00 AM,True,Semi-Sleeper,False,True,True,False,2+2,mercedes,0 days 06:45:00
7632,Palakkad,Bangalore,Sharma Transports  (atlas Travels) (Atlas Travels),409,09:00:00 PM,06:05:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,,0 days 09:05:00
7633,Palakkad,Bangalore,H K B (Modern Travels),409,10:30:00 PM,07:00:00 AM,True,Other,False,False,True,False,2+2,volvo,0 days 08:30:00
7634,Palakkad,Bangalore,Sharma Transports           (atlas Travels) (Atlas Travels),409,09:30:00 PM,06:30:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,,0 days 09:00:00
7635,Palakkad,Bangalore,Kallada Travels,409,11:20:00 PM,09:34:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 10:14:00
7636,Palakkad,Bangalore,Kallada G.4 Series (Modern Travels),409,11:30:00 PM,07:00:00 AM,True,Other,False,True,True,False,2+2,volvo,0 days 07:30:00
7637,Palakkad,Bangalore,Kallada Travels,409,10:15:00 PM,08:29:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 10:14:00
7638,Palakkad,Bangalore,Shama-modern -ekm (multi)volvo (Modern Travels),409,08:45:00 PM,07:00:00 AM,True,Other,False,True,True,False,2+2,volvo,0 days 10:15:00
7639,Palakkad,Bangalore,**sharma Airbus**(sonatravels) (Sona Travels),409,11:45:00 PM,07:00:00 AM,False,Other,True,False,True,False,2+1,,0 days 07:15:00
7640,Palakkad,Puthuchery,Kallada Travels,421,08:45:00 PM,07:17:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:32:00
7641,Gajuwaka,Eluru,Kesani Travels,292,10:00:00 PM,04:45:00 AM,False,Other,False,False,False,False,,,0 days 06:45:00
7642,Gajuwaka,Vijayawada,Kesani Travels,351,10:00:00 PM,05:30:00 AM,False,Other,False,False,False,False,,,0 days 07:30:00
7643,Gajuwaka,Gannavaram,Kesani Travels,332,10:00:00 PM,05:20:00 AM,False,Other,False,False,False,False,,,0 days 07:20:00
7644,Gajuwaka,HanumanJunction,Kesani Travels,310,10:00:00 PM,05:10:00 AM,False,Other,False,False,False,False,,,0 days 07:10:00
7645,Gajuwaka,Guntur,Kesani Travels,392,10:00:00 PM,06:00:00 AM,False,Other,False,False,False,False,,,0 days 08:00:00
7646,Koppal,Bangalore,Srs Travels (SRS Travels),410,09:45:00 PM,06:30:00 AM,False,Sleeper,False,False,True,False,2+1,,0 days 08:45:00
7647,Koppal,Bangalore,VRL,410,09:30:00 PM,05:00:00 AM,,Sleeper,False,False,False,False,,,0 days 07:30:00
7648,Koppal,Bangalore,Srs Travels (SRS Travels),410,10:30:00 PM,05:30:00 AM,False,Other,False,False,True,False,2+2,,0 days 07:00:00
7649,Koppal,Bangalore,VRL,410,09:00:00 PM,04:30:00 AM,True,Other,False,False,False,False,,isuzu,0 days 07:30:00
7650,Koppal,Udupi,Ganesh Travels (Ganesh Tourists),446,09:45:00 PM,05:30:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 07:45:00
7651,Koppal,Udupi,Ganesh Travels (Ganesh Tourists),446,06:00:00 PM,05:15:00 AM,False,Sleeper,True,False,False,False,1+2,,0 days 11:15:00
7652,Koppal,Mulki,Ganesh Travels (Ganesh Tourists),477,09:45:00 PM,06:00:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 08:15:00
7653,Koppal,Mulki,Ganesh Travels (Ganesh Tourists),477,06:00:00 PM,05:45:00 AM,False,Sleeper,True,False,False,False,1+2,,0 days 11:45:00
7654,Koppal,Mumbai,SRE Travels,679,07:30:00 PM,08:30:00 AM,True,Semi-Sleeper,False,False,True,False,2+2,,0 days 13:00:00
7655,Koppal,Mumbai,VRL,679,07:00:00 PM,07:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 12:00:00
7656,Koppal,Padubidre,Ganesh Travels (Ganesh Tourists),467,06:00:00 PM,05:30:00 AM,False,Sleeper,True,False,False,False,1+2,,0 days 11:30:00
7657,Koppal,Padubidre,Ganesh Travels (Ganesh Tourists),467,09:45:00 PM,05:45:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 08:00:00
7658,Koppal,Hyderabad,VRL,368,11:00:00 PM,06:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 07:00:00
7659,Koppal,Pune,VRL,533,07:00:00 PM,05:00:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:00:00
7660,Koppal,Pune,SRE Travels,533,07:30:00 PM,05:00:00 AM,True,Semi-Sleeper,False,False,True,False,2+2,,0 days 09:30:00
7661,Koppal,Surathkal,Ganesh Travels (Ganesh Tourists),486,06:00:00 PM,06:00:00 AM,False,Sleeper,True,False,False,False,1+2,,0 days 12:00:00
7662,Koppal,Surathkal,Ganesh Travels (Ganesh Tourists),486,09:45:00 PM,06:15:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 08:30:00
7663,Koppal,Kundapura,Ganesh Travels (Ganesh Tourists),408,06:00:00 PM,04:15:00 AM,False,Sleeper,True,False,False,False,1+2,,0 days 10:15:00
7664,Koppal,Brahmavara,Ganesh Travels (Ganesh Tourists),432,06:00:00 PM,04:45:00 AM,False,Sleeper,True,False,False,False,1+2,,0 days 10:45:00
7665,Koppal,Mangalore,Ganesh Travels (Ganesh Tourists),506,06:00:00 PM,06:15:00 AM,False,Sleeper,True,False,False,False,1+2,,0 days 12:15:00
7666,Koppal,Mangalore,Ganesh Travels (Ganesh Tourists),506,08:45:00 PM,06:30:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 09:45:00
7667,Koppal,Mangalore,Ganesh Travels (Ganesh Tourists),506,09:45:00 PM,06:30:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 08:45:00
7668,Chandikol,Kolkata,Dolphin Bus Service (Dolphin Bus),384,10:35:00 PM,06:00:00 AM,False,Other,True,False,False,False,2+2,,0 days 07:25:00
7669,Chandikol,Kolkata,Dolphin Bus Service (Dolphin Bus),384,10:30:00 PM,06:00:00 AM,True,Sleeper,True,False,True,False,2+2,,0 days 07:30:00
7670,Chandikol,Kolkata,Dolphin Bus Service (Dolphin Bus),384,08:30:00 PM,05:00:00 AM,False,Other,True,False,True,True,2+2,,0 days 08:30:00
7671,Chandikol,Kolkata,Dolphin Bus Service (Dolphin Bus),384,09:50:00 PM,05:30:00 AM,False,Other,True,False,True,True,2+2,,0 days 07:40:00
7672,Chandikol,Jamshedpur,Dolphin Bus Service (Dolphin Bus),328,09:35:00 PM,05:00:00 AM,True,Sleeper,True,False,False,False,2+2,,0 days 07:25:00
7673,Chandikol,Ranchi,Dolphin Bus Service (Dolphin Bus),426,09:35:00 PM,07:30:00 AM,True,Sleeper,True,False,False,False,2+2,,0 days 09:55:00
7674,Munnar,Krishnagiri,Kallada Travels,378,02:00:00 PM,11:27:00 PM,,Semi-Sleeper,False,False,False,False,,,0 days 09:27:00
7675,Munnar,Bangalore,Royal Travels,469,02:00:00 PM,01:44:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 11:44:00
7676,Munnar,Bangalore,KPN Travels,469,04:00:00 PM,06:30:00 AM,True,Sleeper,False,False,False,False,,,0 days 14:30:00
7677,Munnar,Bangalore,Kallada Travels,469,02:00:00 PM,01:44:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 11:44:00
7678,Munnar,Bangalore,Srs Travels (SRS Travels),469,04:30:00 PM,06:00:00 AM,False,Sleeper,False,False,True,False,2+1,,0 days 13:30:00
7679,Munnar,Dharmapuri,Kallada Travels,332,02:00:00 PM,10:18:00 PM,,Semi-Sleeper,False,False,False,False,,,0 days 08:18:00
7680,Munnar,Hosur,KPN Travels,540,04:00:00 PM,05:30:00 AM,True,Sleeper,False,False,False,False,,,0 days 13:30:00
7681,Munnar,Hosur,Royal Travels,324,02:00:00 PM,10:06:00 PM,,Semi-Sleeper,False,False,False,False,,,0 days 08:06:00
7682,Munnar,Chennai,KPN Travels,578,04:00:00 PM,07:00:00 AM,True,Other,False,False,False,False,2+2,,0 days 15:00:00
7683,Nagore,Ahmedabad,shrinath travel agency,1944,09:15:00 PM,07:15:00 AM,True,Other,False,False,False,False,,,1 days 10:00:00
7684,Nagore,Ahmedabad,shrinath travel agency,1944,07:00:00 PM,07:00:00 AM,False,Other,False,False,False,False,,,1 days 12:00:00
7685,Walayar,Puthuchery,Kallada Travels,509,09:30:00 PM,10:14:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 12:44:00
7686,Walayar,Bangalore,Kallada Travels,273,10:30:00 PM,05:20:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 06:50:00
7687,Walayar,Bangalore,Kallada Travels,301,11:50:00 PM,07:22:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 07:32:00
7688,Walayar,Bangalore,Kallada Travels,310,10:45:00 PM,06:30:00 AM,,Semi-Sleeper,False,False,False,False,,,0 days 07:45:00
7689,Walayar,Bangalore,Kallada Travels,417,11:45:00 PM,10:11:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 10:26:00
7690,Walayar,Chennai,Kallada Travels,509,09:30:00 PM,10:14:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 12:44:00
7691,Thoranagallu,Mangalore,Ganesh Travels (Ganesh Tourists),490,06:15:00 PM,06:30:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 12:15:00
7692,Thoranagallu,Udupi,Ganesh Travels (Ganesh Tourists),450,06:15:00 PM,05:30:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 11:15:00
7693,Thoranagallu,Kundapura,Ganesh Travels (Ganesh Tourists),410,06:15:00 PM,04:30:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 10:15:00
7694,Tenali,Hyderabad,Morning Star Travels,307,09:45:00 PM,05:45:00 AM,False,Other,False,False,False,False,2+2,,0 days 08:00:00
7695,Tenali,Hyderabad,SVR Tours &  Travels,307,09:45:00 PM,06:00:00 AM,,Semi-Sleeper,False,False,False,False,,volvo,0 days 08:15:00
7696,Tenali,Hyderabad,SRKT Travels,307,08:35:00 PM,06:40:00 AM,,Semi-Sleeper,False,False,False,False,,volvo,0 days 10:05:00
7697,Tenali,Hyderabad,Morning Star Travels,307,10:00:00 PM,06:30:00 AM,False,Other,False,False,False,False,2+2,,0 days 08:30:00
7698,Yedapadav,Hubli,Ganesh Travels (Ganesh Tourists),380,09:00:00 PM,06:30:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 09:30:00
7699,Yedapadav,Dharwad,Ganesh Travels (Ganesh Tourists),400,09:00:00 PM,07:00:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 10:00:00
7700,Yedapadav,Belgaum,Ganesh Travels (Ganesh Tourists),440,09:00:00 PM,08:00:00 AM,False,Sleeper,True,False,True,False,1+2,,0 days 11:00:00
7701,Mahableshwar Panchagani,Mumbai,Paulo,263,02:43:00 PM,10:28:00 PM,,Sleeper,True,True,False,False,,,0 days 07:45:00
7702,Mahableshwar Panchagani,Pune,Paulo,117,02:43:00 PM,06:43:00 PM,,Sleeper,True,True,False,False,,,0 days 04:00:00
7703,Ernakulam,Kurnool,Kallada Travels,902,01:00:00 PM,11:33:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 22:33:00
7704,Ernakulam,Kalamassery,Sisira Travels,19,10:00:00 PM,10:30:00 PM,True,Semi-Sleeper,False,False,False,False,2+2,,0 days 00:30:00
7705,Ernakulam,Kannur,Sisira Travels-modern (Modern Travels),293,10:00:00 PM,06:15:00 AM,True,Other,False,False,True,False,2+2,,0 days 08:15:00
7706,Ernakulam,Kannur,Sheraton Travels(modern) (Modern Travels),293,09:45:00 PM,05:00:00 AM,False,Other,False,False,True,False,2+2,,0 days 07:15:00
7707,Ernakulam,Kannur,Sri Durgamba Travels,293,08:00:00 PM,03:00:00 AM,,Other,True,False,False,True,2+2,,0 days 07:00:00
7708,Ernakulam,Kannur,Sisira Travels,293,10:00:00 PM,05:00:00 AM,True,Semi-Sleeper,False,False,False,False,2+2,,0 days 07:00:00
7709,Ernakulam,Kannur,Paulo,293,01:00:00 PM,09:00:00 PM,,Other,True,False,False,False,,volvo,0 days 08:00:00
7710,Ernakulam,Puthuchery,Kallada Travels,559,04:30:00 PM,06:29:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 13:59:00
7711,Ernakulam,Palakkad,Kallada Travels,145,04:30:00 PM,08:08:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 03:38:00
7712,Ernakulam,Palakkad,Kallada Travels,145,01:00:00 PM,04:38:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 03:38:00
7713,Ernakulam,Palakkad,Kallada Travels,145,09:30:00 AM,01:08:00 PM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 03:38:00
7714,Ernakulam,Madurai,Greyhound Travels,273,09:30:00 PM,06:30:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,,0 days 09:00:00
7715,Ernakulam,Madurai,Lucky Travels (Modern Travels),273,09:00:00 PM,07:30:00 AM,False,Other,False,False,True,False,2+2,,0 days 10:30:00
7716,Ernakulam,Madurai,Greyhoundairbus(sonatravels) (Sona Travels),273,09:30:00 PM,06:00:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,,0 days 08:30:00
7717,Ernakulam,Madurai,Greyhound Travels(modern Travels) (Modern Travels),273,09:00:00 PM,05:30:00 AM,False,Semi-Sleeper,False,False,True,False,2+2,,0 days 08:30:00
7718,Ernakulam,Madurai,KPN Travels,273,09:30:00 PM,06:30:00 AM,False,Other,False,False,False,False,2+2,,0 days 09:00:00
7719,Ernakulam,Villupuram,Tippu Sultan Travels,525,04:45:00 PM,05:53:00 AM,,Other,False,False,False,True,,,0 days 13:08:00
7720,Ernakulam,Villupuram,Kallada Travels,525,04:30:00 PM,05:38:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 13:08:00
7721,Ernakulam,Villupuram,Kallada Travels,525,08:00:00 PM,09:08:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 13:08:00
7722,Ernakulam,Pondicherry,Kallada Multi Axle Volvo(modern) (Modern Travels),559,04:15:00 PM,05:30:00 AM,True,Semi-Sleeper,False,True,False,False,2+2,volvo,0 days 13:15:00
7723,Ernakulam,Pondicherry,Universel Multi (Modern Travels),559,04:30:00 PM,09:00:00 AM,True,Other,False,True,True,False,2+2,volvo,0 days 16:30:00
7724,Ernakulam,Pondicherry,Universal Travels,559,05:00:00 PM,06:59:00 AM,,Other,False,True,False,False,,volvo,0 days 13:59:00
7725,Ernakulam,Pondicherry,Kallada Travels,559,04:30:00 PM,06:29:00 AM,True,Semi-Sleeper,False,True,False,False,,volvo,0 days 13:59:00
7726,Ernakulam,Pondicherry,Universal Travels,559,04:45:00 PM,06:44:00 AM,,Sleeper,True,False,False,False,,,0 days 13:59:00
7727,Ernakulam,Trichy,Universal Travels,393,05:00:00 PM,02:50:00 AM,,Other,False,True,False,False,,volvo,0 days 09:50:00
7728,Ernakulam,Kollam,Travels India- (TravelIndiaBus),142,02:00:00 AM,05:15:00 AM,True,Other,False,False,True,True,2+2,,0 days 03:15:00
7729,Ernakulam,Bhramavar,Sri Durgamba Travels,500,08:00:00 PM,07:45:00 AM,,Other,True,False,False,True,2+2,,0 days 11:45:00
